TurbID,DATATIME,YD15
1,2020/1/30 2:30,35950
1,2020/1/30 2:45,32339
1,2020/1/30 3:00,34871
1,2020/1/30 3:15,39974
1,2020/1/30 3:30,39399
1,2020/1/30 3:45,33837
1,2020/1/30 4:00,24305
1,2020/1/30 4:15,28599
1,2020/1/30 4:30,30938
1,2020/1/30 4:45,36826
1,2020/1/30 5:00,32137
1,2020/1/30 5:15,24838
1,2020/1/30 5:30,28918
1,2020/1/30 5:45,26676
1,2020/1/30 6:00,29451
1,2020/1/30 6:15,31882
1,2020/1/30 6:30,27045
1,2020/1/30 6:45,23519
1,2020/1/30 7:00,23385
1,2020/1/30 7:15,21405
1,2020/1/30 7:30,14471
1,2020/1/30 7:45,10736
1,2020/1/30 8:00,11438
1,2020/1/30 8:15,14209
1,2020/1/30 8:30,13522
1,2020/1/30 8:45,13034
1,2020/1/30 9:00,7447
1,2020/1/30 9:15,5935
1,2020/1/30 9:30,3209
1,2020/1/30 9:45,-377
1,2020/1/30 10:00,-296
1,2020/1/30 10:15,-356
1,2020/1/30 10:30,-270
1,2020/1/30 10:45,-303
1,2020/1/30 11:00,-274
1,2020/1/30 11:15,-273
1,2020/1/30 11:30,-293
1,2020/1/30 11:45,-252
1,2020/1/30 12:00,-386
1,2020/1/30 12:15,-307
1,2020/1/30 12:30,-295
1,2020/1/30 12:45,-251
1,2020/1/30 13:00,-295
1,2020/1/30 13:15,-292
1,2020/1/30 13:30,-285
1,2020/1/30 13:45,-433
1,2020/1/30 14:00,-328
1,2020/1/30 14:15,-289
1,2020/1/30 14:30,-250
1,2020/1/30 14:45,-248
1,2020/1/30 15:00,-293
1,2020/1/30 15:15,-265
1,2020/1/30 15:30,-384
1,2020/1/30 15:45,-292
1,2020/1/30 16:00,-293
1,2020/1/30 16:15,-289
1,2020/1/30 16:30,-209
1,2020/1/30 16:45,23
1,2020/1/30 17:00,1069
1,2020/1/30 17:15,2045
1,2020/1/30 17:30,1099
1,2020/1/30 17:45,1878
1,2020/1/30 18:00,1099
1,2020/1/30 18:15,2310
1,2020/1/30 18:30,4220
1,2020/1/30 18:45,3026
1,2020/1/30 19:00,986
1,2020/1/30 19:15,1011
1,2020/1/30 19:30,323
1,2020/1/30 19:45,-254
1,2020/1/30 20:00,-283
1,2020/1/30 20:15,-345
1,2020/1/30 20:30,-334
1,2020/1/30 20:45,713
1,2020/1/30 21:00,1706
1,2020/1/30 21:15,1833
1,2020/1/30 21:30,152
1,2020/1/30 21:45,585
1,2020/1/30 22:00,140
1,2020/1/30 22:15,10
1,2020/1/30 22:30,62
1,2020/1/30 22:45,-277
1,2020/1/30 23:00,-299
1,2020/1/30 23:15,-32
1,2020/1/30 23:30,1267
1,2020/1/30 23:45,2855
1,2020/1/31 0:00,2487
1,2020/1/31 0:15,342
1,2020/1/31 0:30,-58
1,2020/1/31 0:45,-173
1,2020/1/31 1:00,-314
1,2020/1/31 1:15,-286
1,2020/1/31 1:30,-332
1,2020/1/31 1:45,-314
1,2020/1/31 2:00,9
1,2020/1/31 2:15,6130
1,2020/1/31 2:30,6160
1,2020/1/31 2:45,5950
1,2020/1/31 3:00,2807
1,2020/1/31 3:15,-212
1,2020/1/31 3:30,-326
1,2020/1/31 3:45,-369
1,2020/1/31 4:00,-339
1,2020/1/31 4:15,-320
1,2020/1/31 4:30,-294
1,2020/1/31 4:45,-286
1,2020/1/31 5:00,-294
1,2020/1/31 5:15,-256
1,2020/1/31 5:30,-348
1,2020/1/31 5:45,-272
1,2020/1/31 6:00,-151
1,2020/1/31 6:15,3319
1,2020/1/31 6:30,1816
1,2020/1/31 6:45,1332
1,2020/1/31 7:00,344
1,2020/1/31 7:15,55
1,2020/1/31 7:30,490
1,2020/1/31 7:45,2349
1,2020/1/31 8:00,5870
1,2020/1/31 8:15,9032
1,2020/1/31 8:30,9705
1,2020/1/31 8:45,10872
1,2020/1/31 9:00,9879
1,2020/1/31 9:15,10393
1,2020/1/31 9:30,8954
1,2020/1/31 9:45,5539
1,2020/1/31 10:00,4771
1,2020/1/31 10:15,2135
1,2020/1/31 10:30,920
1,2020/1/31 10:45,208
1,2020/1/31 11:00,208
1,2020/1/31 11:15,-263
1,2020/1/31 11:30,-62
1,2020/1/31 11:45,6448
1,2020/1/31 12:00,9460
1,2020/1/31 12:15,12674
1,2020/1/31 12:30,14298
1,2020/1/31 12:45,22046
1,2020/1/31 13:00,18911
1,2020/1/31 13:15,20790
1,2020/1/31 13:30,18845
1,2020/1/31 13:45,26102
1,2020/1/31 14:00,24135
1,2020/1/31 14:15,24090
1,2020/1/31 14:30,28620
1,2020/1/31 14:45,24475
1,2020/1/31 15:00,24411
1,2020/1/31 15:15,25489
1,2020/1/31 15:30,27547
1,2020/1/31 15:45,27636
1,2020/1/31 16:00,30583
1,2020/1/31 16:15,23694
1,2020/1/31 16:30,20730
1,2020/1/31 16:45,19705
1,2020/1/31 17:00,21187
1,2020/1/31 17:15,26490
1,2020/1/31 17:30,31338
1,2020/1/31 17:45,32083
1,2020/1/31 18:00,36935
1,2020/1/31 18:15,38866
1,2020/1/31 18:30,39106
1,2020/1/31 18:45,42013
1,2020/1/31 19:00,49684
1,2020/1/31 19:15,49796
1,2020/1/31 19:30,57404
1,2020/1/31 19:45,65489
1,2020/1/31 20:00,71971
1,2020/1/31 20:15,66358
1,2020/1/31 20:30,57826
1,2020/1/31 20:45,56111
1,2020/1/31 21:00,61986
1,2020/1/31 21:15,65647
1,2020/1/31 21:30,63133
1,2020/1/31 21:45,65794
1,2020/1/31 22:00,66374
1,2020/1/31 22:15,65660
1,2020/1/31 22:30,59917
1,2020/1/31 22:45,61928
1,2020/1/31 23:00,64125
1,2020/1/31 23:15,62557
1,2020/1/31 23:30,63388
1,2020/1/31 23:45,61227
1,2020/2/1 0:00,62000
1,2020/2/1 0:15,64857
1,2020/2/1 0:30,71046
1,2020/2/1 0:45,71856
1,2020/2/1 1:00,71486
1,2020/2/1 1:15,73959
1,2020/2/1 1:30,62663
1,2020/2/1 1:45,52876
1,2020/2/1 2:00,55944
1,2020/2/1 2:15,55496
1,2020/2/1 2:30,49072
1,2020/2/1 2:45,45009
1,2020/2/1 3:00,46715
1,2020/2/1 3:15,56627
1,2020/2/1 3:30,63733
1,2020/2/1 3:45,65088
1,2020/2/1 4:00,72223
1,2020/2/1 4:15,69122
1,2020/2/1 4:30,64359
1,2020/2/1 4:45,65511
1,2020/2/1 5:00,68354
1,2020/2/1 5:15,78914
1,2020/2/1 5:30,84385
1,2020/2/1 5:45,86067
1,2020/2/1 6:00,82166
1,2020/2/1 6:15,68204
1,2020/2/1 6:30,53986
1,2020/2/1 6:45,46734
1,2020/2/1 7:00,45937
1,2020/2/1 7:15,45036
1,2020/2/1 7:30,48780
1,2020/2/1 7:45,46148
1,2020/2/1 8:00,39657
1,2020/2/1 8:15,35025
1,2020/2/1 8:30,34785
1,2020/2/1 8:45,36557
1,2020/2/1 9:00,27697
1,2020/2/1 9:15,20940
1,2020/2/1 9:30,12351
1,2020/2/1 9:45,7212
1,2020/2/1 10:00,2690
1,2020/2/1 10:15,-113
1,2020/2/1 10:30,-89
1,2020/2/1 10:45,125
1,2020/2/1 11:00,854
1,2020/2/1 11:15,5357
1,2020/2/1 11:30,37181
1,2020/2/1 11:45,40313
1,2020/2/1 12:00,39416
1,2020/2/1 12:15,31010
1,2020/2/1 12:30,29203
1,2020/2/1 12:45,22965
1,2020/2/1 13:00,25717
1,2020/2/1 13:15,21415
1,2020/2/1 13:30,15855
1,2020/2/1 13:45,15725
1,2020/2/1 14:00,14079
1,2020/2/1 14:15,15256
1,2020/2/1 14:30,14596
1,2020/2/1 14:45,15615
1,2020/2/1 15:00,16122
1,2020/2/1 15:15,14863
1,2020/2/1 15:30,11866
1,2020/2/1 15:45,8186
1,2020/2/1 16:00,9929
1,2020/2/1 16:15,15792
1,2020/2/1 16:30,19261
1,2020/2/1 16:45,22623
1,2020/2/1 17:00,18284
1,2020/2/1 17:15,19237
1,2020/2/1 17:30,21198
1,2020/2/1 17:45,31748
1,2020/2/1 18:00,30920
1,2020/2/1 18:15,29328
1,2020/2/1 18:30,29942
1,2020/2/1 18:45,34979
1,2020/2/1 19:00,43964
1,2020/2/1 19:15,60522
1,2020/2/1 19:30,64887
1,2020/2/1 19:45,67223
1,2020/2/1 20:00,69992
1,2020/2/1 20:15,72035
1,2020/2/1 20:30,71525
1,2020/2/1 20:45,76109
1,2020/2/1 21:00,75541
1,2020/2/1 21:15,88978
1,2020/2/1 21:30,79716
1,2020/2/1 21:45,80570
1,2020/2/1 22:00,79354
1,2020/2/1 22:15,80290
1,2020/2/1 22:30,75033
1,2020/2/1 22:45,61303
1,2020/2/1 23:00,52242
1,2020/2/1 23:15,53501
1,2020/2/1 23:30,55311
1,2020/2/1 23:45,60184
1,2020/2/2 0:00,55837
1,2020/2/2 0:15,57628
1,2020/2/2 0:30,53664
1,2020/2/2 0:45,48521
1,2020/2/2 1:00,46269
1,2020/2/2 1:15,44905
1,2020/2/2 1:30,53680
1,2020/2/2 1:45,49800
1,2020/2/2 2:00,50961
1,2020/2/2 2:15,53590
1,2020/2/2 2:30,57823
1,2020/2/2 2:45,60679
1,2020/2/2 3:00,59129
1,2020/2/2 3:15,57930
1,2020/2/2 3:30,43841
1,2020/2/2 3:45,39292
1,2020/2/2 4:00,37549
1,2020/2/2 4:15,37028
1,2020/2/2 4:30,35697
1,2020/2/2 4:45,31890
1,2020/2/2 5:00,30375
1,2020/2/2 5:15,27101
1,2020/2/2 5:30,24025
1,2020/2/2 5:45,20009
1,2020/2/2 6:00,17169
1,2020/2/2 6:15,12323
1,2020/2/2 6:30,9213
1,2020/2/2 6:45,7527
1,2020/2/2 7:00,5784
1,2020/2/2 7:15,4734
1,2020/2/2 7:30,4879
1,2020/2/2 7:45,4838
1,2020/2/2 8:00,1238
1,2020/2/2 8:15,248
1,2020/2/2 8:30,458
1,2020/2/2 8:45,705
1,2020/2/2 9:00,-344
1,2020/2/2 9:15,-383
1,2020/2/2 9:30,-373
1,2020/2/2 9:45,-388
1,2020/2/2 10:00,-405
1,2020/2/2 10:15,-388
1,2020/2/2 10:30,-365
1,2020/2/2 10:45,-39
1,2020/2/2 11:00,-210
1,2020/2/2 11:15,-238
1,2020/2/2 11:30,-405
1,2020/2/2 11:45,-347
1,2020/2/2 12:00,-287
1,2020/2/2 12:15,-387
1,2020/2/2 12:30,-306
1,2020/2/2 12:45,-399
1,2020/2/2 13:00,-431
1,2020/2/2 13:15,-306
1,2020/2/2 13:30,-386
1,2020/2/2 13:45,-386
1,2020/2/2 14:00,-349
1,2020/2/2 14:15,-297
1,2020/2/2 14:30,-250
1,2020/2/2 14:45,-381
1,2020/2/2 15:00,-242
1,2020/2/2 15:15,-384
1,2020/2/2 15:30,-354
1,2020/2/2 15:45,-334
1,2020/2/2 16:00,-375
1,2020/2/2 16:15,-342
1,2020/2/2 16:30,-297
1,2020/2/2 16:45,-265
1,2020/2/2 17:00,-245
1,2020/2/2 17:15,-287
1,2020/2/2 17:30,-281
1,2020/2/2 17:45,-281
1,2020/2/2 18:00,-299
1,2020/2/2 18:15,-230
1,2020/2/2 18:30,308
1,2020/2/2 18:45,1458
1,2020/2/2 19:00,3929
1,2020/2/2 19:15,2461
1,2020/2/2 19:30,372
1,2020/2/2 19:45,-61
1,2020/2/2 20:00,-158
1,2020/2/2 20:15,-224
1,2020/2/2 20:30,-55
1,2020/2/2 20:45,81
1,2020/2/2 21:00,508
1,2020/2/2 21:15,42
1,2020/2/2 21:30,3223
1,2020/2/2 21:45,7555
1,2020/2/2 22:00,7887
1,2020/2/2 22:15,13745
1,2020/2/2 22:30,12569
1,2020/2/2 22:45,14637
1,2020/2/2 23:00,15096
1,2020/2/2 23:15,16567
1,2020/2/2 23:30,19682
1,2020/2/2 23:45,23233
1,2020/2/3 0:00,26695
1,2020/2/3 0:15,28245
1,2020/2/3 0:30,37475
1,2020/2/3 0:45,45818
1,2020/2/3 1:00,49847
1,2020/2/3 1:15,59683
1,2020/2/3 1:30,61075
1,2020/2/3 1:45,59897
1,2020/2/3 2:00,60244
1,2020/2/3 2:15,61113
1,2020/2/3 2:30,62718
1,2020/2/3 2:45,59503
1,2020/2/3 3:00,49950
1,2020/2/3 3:15,48111
1,2020/2/3 3:30,49547
1,2020/2/3 3:45,56360
1,2020/2/3 4:00,55608
1,2020/2/3 4:15,45389
1,2020/2/3 4:30,44528
1,2020/2/3 4:45,45795
1,2020/2/3 5:00,42105
1,2020/2/3 5:15,37926
1,2020/2/3 5:30,35365
1,2020/2/3 5:45,34218
1,2020/2/3 6:00,32941
1,2020/2/3 6:15,37693
1,2020/2/3 6:30,34838
1,2020/2/3 6:45,36284
1,2020/2/3 7:00,43864
1,2020/2/3 7:15,44475
1,2020/2/3 7:30,37601
1,2020/2/3 7:45,40317
1,2020/2/3 8:00,37664
1,2020/2/3 8:15,39204
1,2020/2/3 8:30,46980
1,2020/2/3 8:45,34953
1,2020/2/3 9:00,27446
1,2020/2/3 9:15,24714
1,2020/2/3 9:30,23478
1,2020/2/3 9:45,22092
1,2020/2/3 10:00,24197
1,2020/2/3 10:15,25317
1,2020/2/3 10:30,18910
1,2020/2/3 10:45,18116
1,2020/2/3 11:00,18260
1,2020/2/3 11:15,22752
1,2020/2/3 11:30,36757
1,2020/2/3 11:45,26044
1,2020/2/3 12:00,11707
1,2020/2/3 12:15,6949
1,2020/2/3 12:30,4826
1,2020/2/3 12:45,6248
1,2020/2/3 13:00,21079
1,2020/2/3 13:15,17959
1,2020/2/3 13:30,22334
1,2020/2/3 13:45,24877
1,2020/2/3 14:00,18814
1,2020/2/3 14:15,11410
1,2020/2/3 14:30,12882
1,2020/2/3 14:45,10870
1,2020/2/3 15:00,13873
1,2020/2/3 15:15,24729
1,2020/2/3 15:30,33532
1,2020/2/3 15:45,26778
1,2020/2/3 16:00,28664
1,2020/2/3 16:15,25585
1,2020/2/3 16:30,20715
1,2020/2/3 16:45,17740
1,2020/2/3 17:00,12436
1,2020/2/3 17:15,12542
1,2020/2/3 17:30,13397
1,2020/2/3 17:45,17126
1,2020/2/3 18:00,20587
1,2020/2/3 18:15,24739
1,2020/2/3 18:30,33710
1,2020/2/3 18:45,43711
1,2020/2/3 19:00,50689
1,2020/2/3 19:15,46784
1,2020/2/3 19:30,45670
1,2020/2/3 19:45,62460
1,2020/2/3 20:00,53334
1,2020/2/3 20:15,42171
1,2020/2/3 20:30,40464
1,2020/2/3 20:45,35675
1,2020/2/3 21:00,36501
1,2020/2/3 21:15,44997
1,2020/2/3 21:30,54369
1,2020/2/3 21:45,43275
1,2020/2/3 22:00,40270
1,2020/2/3 22:15,47876
1,2020/2/3 22:30,64781
1,2020/2/3 22:45,54248
1,2020/2/3 23:00,47871
1,2020/2/3 23:15,45406
1,2020/2/3 23:30,52250
1,2020/2/3 23:45,54098
1,2020/2/4 0:00,49202
1,2020/2/4 0:15,54710
1,2020/2/4 0:30,42808
1,2020/2/4 0:45,57262
1,2020/2/4 1:00,49476
1,2020/2/4 1:15,44691
1,2020/2/4 1:30,42490
1,2020/2/4 1:45,46646
1,2020/2/4 2:00,52443
1,2020/2/4 2:15,51945
1,2020/2/4 2:30,42910
1,2020/2/4 2:45,41298
1,2020/2/4 3:00,45980
1,2020/2/4 3:15,46552
1,2020/2/4 3:30,36939
1,2020/2/4 3:45,37489
1,2020/2/4 4:00,23662
1,2020/2/4 4:15,24716
1,2020/2/4 4:30,30228
1,2020/2/4 4:45,24386
1,2020/2/4 5:00,21843
1,2020/2/4 5:15,10214
1,2020/2/4 5:30,9193
1,2020/2/4 5:45,10458
1,2020/2/4 6:00,8037
1,2020/2/4 6:15,8247
1,2020/2/4 6:30,7693
1,2020/2/4 6:45,6963
1,2020/2/4 7:00,4056
1,2020/2/4 7:15,3621
1,2020/2/4 7:30,1839
1,2020/2/4 7:45,515
1,2020/2/4 8:00,530
1,2020/2/4 8:15,765
1,2020/2/4 8:30,638
1,2020/2/4 8:45,437
1,2020/2/4 9:00,789
1,2020/2/4 9:15,395
1,2020/2/4 9:30,-158
1,2020/2/4 9:45,-171
1,2020/2/4 10:00,-350
1,2020/2/4 10:15,-261
1,2020/2/4 10:30,284
1,2020/2/4 10:45,587
1,2020/2/4 11:00,0
1,2020/2/4 11:15,-244
1,2020/2/4 11:30,-314
1,2020/2/4 11:45,-349
1,2020/2/4 12:00,-183
1,2020/2/4 12:15,1304
1,2020/2/4 12:30,1759
1,2020/2/4 12:45,3032
1,2020/2/4 13:00,1236
1,2020/2/4 13:15,2232
1,2020/2/4 13:30,939
1,2020/2/4 13:45,212
1,2020/2/4 14:00,893
1,2020/2/4 14:15,2542
1,2020/2/4 14:30,4154
1,2020/2/4 14:45,6558
1,2020/2/4 15:00,4635
1,2020/2/4 15:15,7096
1,2020/2/4 15:30,9711
1,2020/2/4 15:45,11343
1,2020/2/4 16:00,12785
1,2020/2/4 16:15,13635
1,2020/2/4 16:30,13367
1,2020/2/4 16:45,12069
1,2020/2/4 17:00,6751
1,2020/2/4 17:15,5227
1,2020/2/4 17:30,5809
1,2020/2/4 17:45,5259
1,2020/2/4 18:00,3829
1,2020/2/4 18:15,3317
1,2020/2/4 18:30,6042
1,2020/2/4 18:45,4609
1,2020/2/4 19:00,6293
1,2020/2/4 19:15,7855
1,2020/2/4 19:30,9083
1,2020/2/4 19:45,8736
1,2020/2/4 20:00,13767
1,2020/2/4 20:15,8253
1,2020/2/4 20:30,6117
1,2020/2/4 20:45,9882
1,2020/2/4 21:00,7591
1,2020/2/4 21:15,6815
1,2020/2/4 21:30,6482
1,2020/2/4 21:45,7619
1,2020/2/4 22:00,10607
1,2020/2/4 22:15,11595
1,2020/2/4 22:30,12362
1,2020/2/4 22:45,9666
1,2020/2/4 23:00,10322
1,2020/2/4 23:15,21832
1,2020/2/4 23:30,28931
1,2020/2/4 23:45,27328
1,2020/2/5 0:00,25121
1,2020/2/5 0:15,35135
1,2020/2/5 0:30,37027
1,2020/2/5 0:45,30294
1,2020/2/5 1:00,31703
1,2020/2/5 1:15,36955
1,2020/2/5 1:30,41499
1,2020/2/5 1:45,46869
1,2020/2/5 2:00,47268
1,2020/2/5 2:15,46298
1,2020/2/5 2:30,45596
1,2020/2/5 2:45,46190
1,2020/2/5 3:00,40500
1,2020/2/5 3:15,35248
1,2020/2/5 3:30,31813
1,2020/2/5 3:45,25061
1,2020/2/5 4:00,27369
1,2020/2/5 4:15,30494
1,2020/2/5 4:30,33901
1,2020/2/5 4:45,38234
1,2020/2/5 5:00,36553
1,2020/2/5 5:15,29680
1,2020/2/5 5:30,32816
1,2020/2/5 5:45,35504
1,2020/2/5 6:00,33825
1,2020/2/5 6:15,38683
1,2020/2/5 6:30,47980
1,2020/2/5 6:45,46609
1,2020/2/5 7:00,43970
1,2020/2/5 7:15,51195
1,2020/2/5 7:30,57110
1,2020/2/5 7:45,54102
1,2020/2/5 8:00,42931
1,2020/2/5 8:15,35554
1,2020/2/5 8:30,45949
1,2020/2/5 8:45,33705
1,2020/2/5 9:00,29742
1,2020/2/5 9:15,24813
1,2020/2/5 9:30,18820
1,2020/2/5 9:45,22112
1,2020/2/5 10:00,20334
1,2020/2/5 10:15,20395
1,2020/2/5 10:30,16730
1,2020/2/5 10:45,19214
1,2020/2/5 11:00,23027
1,2020/2/5 11:15,17061
1,2020/2/5 11:30,17959
1,2020/2/5 11:45,18356
1,2020/2/5 12:00,17091
1,2020/2/5 12:15,15281
1,2020/2/5 12:30,16438
1,2020/2/5 12:45,17909
1,2020/2/5 13:00,16525
1,2020/2/5 13:15,19293
1,2020/2/5 13:30,22377
1,2020/2/5 13:45,32163
1,2020/2/5 14:00,36770
1,2020/2/5 14:15,32208
1,2020/2/5 14:30,35652
1,2020/2/5 14:45,46375
1,2020/2/5 15:00,47863
1,2020/2/5 15:15,40609
1,2020/2/5 15:30,36251
1,2020/2/5 15:45,37321
1,2020/2/5 16:00,37190
1,2020/2/5 16:15,34893
1,2020/2/5 16:30,39491
1,2020/2/5 16:45,36535
1,2020/2/5 17:00,37274
1,2020/2/5 17:15,37321
1,2020/2/5 17:30,40978
1,2020/2/5 17:45,45317
1,2020/2/5 18:00,52678
1,2020/2/5 18:15,63313
1,2020/2/5 18:30,69581
1,2020/2/5 18:45,73583
1,2020/2/5 19:00,81722
1,2020/2/5 19:15,86626
1,2020/2/5 19:30,80623
1,2020/2/5 19:45,85038
1,2020/2/5 20:00,84303
1,2020/2/5 20:15,83028
1,2020/2/5 20:30,76304
1,2020/2/5 20:45,74896
1,2020/2/5 21:00,74738
1,2020/2/5 21:15,77029
1,2020/2/5 21:30,82915
1,2020/2/5 21:45,90586
1,2020/2/5 22:00,93856
1,2020/2/5 22:15,91956
1,2020/2/5 22:30,90939
1,2020/2/5 22:45,91565
1,2020/2/5 23:00,89335
1,2020/2/5 23:15,78612
1,2020/2/5 23:30,73146
1,2020/2/5 23:45,68840
1,2020/2/6 0:00,68662
1,2020/2/6 0:15,68940
1,2020/2/6 0:30,68873
1,2020/2/6 0:45,65464
1,2020/2/6 1:00,62717
1,2020/2/6 1:15,64545
1,2020/2/6 1:30,63285
1,2020/2/6 1:45,66311
1,2020/2/6 2:00,72116
1,2020/2/6 2:15,78675
1,2020/2/6 2:30,74953
1,2020/2/6 2:45,74474
1,2020/2/6 3:00,69938
1,2020/2/6 3:15,74440
1,2020/2/6 3:30,68904
1,2020/2/6 3:45,65361
1,2020/2/6 4:00,66433
1,2020/2/6 4:15,72757
1,2020/2/6 4:30,77028
1,2020/2/6 4:45,75781
1,2020/2/6 5:00,75810
1,2020/2/6 5:15,82118
1,2020/2/6 5:30,81799
1,2020/2/6 5:45,86111
1,2020/2/6 6:00,82071
1,2020/2/6 6:15,85043
1,2020/2/6 6:30,85634
1,2020/2/6 6:45,81286
1,2020/2/6 7:00,87088
1,2020/2/6 7:15,92008
1,2020/2/6 7:30,87951
1,2020/2/6 7:45,88168
1,2020/2/6 8:00,84318
1,2020/2/6 8:15,80040
1,2020/2/6 8:30,72074
1,2020/2/6 8:45,61348
1,2020/2/6 9:00,50743
1,2020/2/6 9:15,41437
1,2020/2/6 9:30,36973
1,2020/2/6 9:45,39899
1,2020/2/6 10:00,39788
1,2020/2/6 10:15,36754
1,2020/2/6 10:30,34301
1,2020/2/6 10:45,34187
1,2020/2/6 11:00,33628
1,2020/2/6 11:15,34639
1,2020/2/6 11:30,34287
1,2020/2/6 11:45,32641
1,2020/2/6 12:00,27889
1,2020/2/6 12:15,30209
1,2020/2/6 12:30,31160
1,2020/2/6 12:45,31065
1,2020/2/6 13:00,37165
1,2020/2/6 13:15,35402
1,2020/2/6 13:30,35000
1,2020/2/6 13:45,26609
1,2020/2/6 14:00,35186
1,2020/2/6 14:15,36139
1,2020/2/6 14:30,24288
1,2020/2/6 14:45,22040
1,2020/2/6 15:00,27027
1,2020/2/6 15:15,26629
1,2020/2/6 15:30,24631
1,2020/2/6 15:45,26914
1,2020/2/6 16:00,20203
1,2020/2/6 16:15,17053
1,2020/2/6 16:30,9298
1,2020/2/6 16:45,9984
1,2020/2/6 17:00,13144
1,2020/2/6 17:15,15591
1,2020/2/6 17:30,15909
1,2020/2/6 17:45,19294
1,2020/2/6 18:00,22455
1,2020/2/6 18:15,32661
1,2020/2/6 18:30,34829
1,2020/2/6 18:45,32779
1,2020/2/6 19:00,30347
1,2020/2/6 19:15,31507
1,2020/2/6 19:30,34311
1,2020/2/6 19:45,42147
1,2020/2/6 20:00,40299
1,2020/2/6 20:15,34572
1,2020/2/6 20:30,30073
1,2020/2/6 20:45,26846
1,2020/2/6 21:00,19744
1,2020/2/6 21:15,22770
1,2020/2/6 21:30,23538
1,2020/2/6 21:45,19709
1,2020/2/6 22:00,9774
1,2020/2/6 22:15,2245
1,2020/2/6 22:30,2787
1,2020/2/6 22:45,12711
1,2020/2/6 23:00,19755
1,2020/2/6 23:15,22506
1,2020/2/6 23:30,22136
1,2020/2/6 23:45,22596
1,2020/2/7 0:00,20391
1,2020/2/7 0:15,18752
1,2020/2/7 0:30,29161
1,2020/2/7 0:45,40812
1,2020/2/7 1:00,36721
1,2020/2/7 1:15,35019
1,2020/2/7 1:30,36336
1,2020/2/7 1:45,41284
1,2020/2/7 2:00,42338
1,2020/2/7 2:15,42250
1,2020/2/7 2:30,35741
1,2020/2/7 2:45,28834
1,2020/2/7 3:00,27844
1,2020/2/7 3:15,21716
1,2020/2/7 3:30,13169
1,2020/2/7 3:45,8059
1,2020/2/7 4:00,6805
1,2020/2/7 4:15,4069
1,2020/2/7 4:30,3856
1,2020/2/7 4:45,2618
1,2020/2/7 5:00,1381
1,2020/2/7 5:15,267
1,2020/2/7 5:30,-287
1,2020/2/7 5:45,-333
1,2020/2/7 6:00,-304
1,2020/2/7 6:15,-304
1,2020/2/7 6:30,-309
1,2020/2/7 6:45,-286
1,2020/2/7 7:00,-299
1,2020/2/7 7:15,-492
1,2020/2/7 7:30,57
1,2020/2/7 7:45,5580
1,2020/2/7 8:00,15756
1,2020/2/7 8:15,38173
1,2020/2/7 8:30,71746
1,2020/2/7 8:45,82229
1,2020/2/7 9:00,73564
1,2020/2/7 9:15,72393
1,2020/2/7 9:30,85372
1,2020/2/7 9:45,88531
1,2020/2/7 10:00,88947
1,2020/2/7 10:15,82290
1,2020/2/7 10:30,84783
1,2020/2/7 10:45,89266
1,2020/2/7 11:00,91006
1,2020/2/7 11:15,91277
1,2020/2/7 11:30,87105
1,2020/2/7 11:45,89973
1,2020/2/7 12:00,86271
1,2020/2/7 12:15,85690
1,2020/2/7 12:30,78885
1,2020/2/7 12:45,84092
1,2020/2/7 13:00,88570
1,2020/2/7 13:15,91299
1,2020/2/7 13:30,90474
1,2020/2/7 13:45,87278
1,2020/2/7 14:00,85195
1,2020/2/7 14:15,88074
1,2020/2/7 14:30,84017
1,2020/2/7 14:45,84817
1,2020/2/7 15:00,76827
1,2020/2/7 15:15,61739
1,2020/2/7 15:30,57317
1,2020/2/7 15:45,55778
1,2020/2/7 16:00,51103
1,2020/2/7 16:15,45275
1,2020/2/7 16:30,40004
1,2020/2/7 16:45,41880
1,2020/2/7 17:00,43673
1,2020/2/7 17:15,43174
1,2020/2/7 17:30,45123
1,2020/2/7 17:45,35935
1,2020/2/7 18:00,29962
1,2020/2/7 18:15,24532
1,2020/2/7 18:30,19632
1,2020/2/7 18:45,22414
1,2020/2/7 19:00,22050
1,2020/2/7 19:15,32530
1,2020/2/7 19:30,33085
1,2020/2/7 19:45,31626
1,2020/2/7 20:00,33351
1,2020/2/7 20:15,32524
1,2020/2/7 20:30,36235
1,2020/2/7 20:45,42174
1,2020/2/7 21:00,42010
1,2020/2/7 21:15,38301
1,2020/2/7 21:30,38349
1,2020/2/7 21:45,36952
1,2020/2/7 22:00,42638
1,2020/2/7 22:15,54297
1,2020/2/7 22:30,46247
1,2020/2/7 22:45,43600
1,2020/2/7 23:00,38371
1,2020/2/7 23:15,38286
1,2020/2/7 23:30,39630
1,2020/2/7 23:45,35085
1,2020/2/8 0:00,31319
1,2020/2/8 0:15,39853
1,2020/2/8 0:30,43375
1,2020/2/8 0:45,39414
1,2020/2/8 1:00,41936
1,2020/2/8 1:15,48619
1,2020/2/8 1:30,49027
1,2020/2/8 1:45,42059
1,2020/2/8 2:00,45757
1,2020/2/8 2:15,41510
1,2020/2/8 2:30,37561
1,2020/2/8 2:45,36915
1,2020/2/8 3:00,35774
1,2020/2/8 3:15,38707
1,2020/2/8 3:30,38709
1,2020/2/8 3:45,41869
1,2020/2/8 4:00,44836
1,2020/2/8 4:15,47271
1,2020/2/8 4:30,45494
1,2020/2/8 4:45,46552
1,2020/2/8 5:00,43278
1,2020/2/8 5:15,30689
