TurbID,DATATIME,WINDSPEED,PREPOWER,WINDDIRECTION,TEMPERATURE,HUMIDITY,PRESSURE,"ROUND(A.WS,1)","ROUND(A.POWER,0)",YD15
5,2023/06/17 12:45,5.7,6174,79,14.5,8,1078,19.4,4848,4048.7
5,2023/06/17 13:00,18.3,10545,43,9.6,26,1047,14.8,4080,7631.5
5,2023/06/17 13:15,4.2,4989,111,21.3,73,1047,3.3,18041,894.6
5,2023/06/17 13:30,7.4,13147,325,-9.7,23,937,7.8,14504,18550.6
5,2023/06/17 13:45,14.9,12062,1,17.5,33,1081,9.2,14604,9834.0
5,2023/06/17 14:00,18.7,661,299,-18.6,77,1008,11.7,13103,3362.7
5,2023/06/17 14:15,11.5,14325,72,-6.0,25,959,11.6,332,5544.1
5,2023/06/17 14:30,18.2,11205,332,23.2,36,975,19.0,19293,18224.5
5,2023/06/17 14:45,11.5,10784,171,25.3,62,1073,10.8,2539,5004.9
5,2023/06/17 15:00,0.7,12506,80,2.8,9,1088,18.8,8168,18341.3
5,2023/06/17 15:15,0.8,13259,120,14.5,4,1186,17.4,13556,16351.5
5,2023/06/17 15:30,3.4,5052,217,1.8,36,890,6.1,18755,18498.7
5,2023/06/17 15:45,15.9,8956,281,31.6,35,1014,16.6,2811,16251.7
5,2023/06/17 16:00,8.6,7466,57,37.6,4,846,4.0,13939,8011.6
5,2023/06/17 16:15,19.1,1976,241,17.8,51,1195,5.9,921,568.5
5,2023/06/17 16:30,14.6,6310,10,15.1,94,1035,9.1,19835,14249.8
5,2023/06/17 16:45,9.2,7493,67,40.2,49,821,5.1,11724,16856.2
5,2023/06/17 17:00,3.5,15472,209,3.7,7,1145,14.3,10119,17474.3
5,2023/06/17 17:15,15.8,5281,172,12.5,100,949,12.8,4526,4213.3
5,2023/06/17 17:30,15.3,17649,356,-9.7,53,908,7.5,233,864.0
5,2023/06/17 17:45,4.1,7680,73,21.0,63,1149,6.7,8917,10607.7
5,2023/06/17 18:00,13.0,10487,180,31.0,46,853,10.1,4014,2732.9
5,2023/06/17 18:15,4.0,5532,37,30.9,45,932,5.4,4777,4585.8
5,2023/06/17 18:30,13.6,9797,202,3.3,25,1060,5.3,15016,202.7
5,2023/06/17 18:45,15.7,10721,98,25.6,39,1066,17.7,3952,2110.9
5,2023/06/17 19:00,9.4,13357,83,2.5,94,991,16.0,12958,15493.3
5,2023/06/17 19:15,19.4,12438,305,17.4,50,1076,12.1,1293,4842.3
5,2023/06/17 19:30,10.1,13427,40,8.8,26,958,19.4,15868,1467.4
5,2023/06/17 19:45,16.4,3942,66,4.8,87,831,5.6,13172,9696.3
5,2023/06/17 20:00,10.3,8029,125,-11.6,71,901,1.3,4565,10355.3
5,2023/06/17 20:15,16.2,4722,323,30.8,51,1003,2.6,15335,18088.4
5,2023/06/17 20:30,6.5,13257,88,-10.4,22,1029,2.4,162,8079.5
5,2023/06/17 20:45,2.4,5688,32,-7.9,75,895,7.0,6498,5675.0
5,2023/06/17 21:00,0.1,10634,146,-7.4,92,1147,19.4,11059,14034.5
5,2023/06/17 21:15,15.9,11049,80,-16.4,0,1114,0.0,365,8686.8
5,2023/06/17 21:30,16.7,8382,136,-14.0,39,1035,11.3,7756,18669.7
5,2023/06/17 21:45,18.2,5970,252,-6.3,5,1059,11.9,11942,1163.2
5,2023/06/17 22:00,9.9,634,168,-14.6,80,962,14.8,6565,5608.7
5,2023/06/17 22:15,16.1,5605,104,-5.4,98,912,5.8,9884,18928.7
5,2023/06/17 22:30,6.9,8995,189,7.8,14,1180,12.1,11307,10872.7
5,2023/06/17 22:45,4.8,2404,219,46.3,70,1139,5.7,9741,8937.4
5,2023/06/17 23:00,1.5,7108,68,15.8,31,959,9.9,8972,15933.1
5,2023/06/17 23:15,2.9,16560,292,-0.2,32,1164,4.2,819,5853.8
5,2023/06/17 23:30,12.1,18640,195,33.5,45,995,16.7,2399,15476.7
5,2023/06/17 23:45,8.5,17734,216,35.9,29,999,1.7,7660,12056.7
5,2023/06/18 00:00,10.3,4693,46,49.8,76,1159,19.2,5247,19136.7
5,2023/06/18 00:15,6.1,15355,44,3.8,27,836,8.6,10927,16612.6
5,2023/06/18 00:30,7.7,4943,188,22.2,94,1087,17.8,17523,15294.0
5,2023/06/18 00:45,17.5,4844,333,-8.0,60,912,6.0,13856,19049.7
5,2023/06/18 01:00,19.7,7154,320,-2.8,73,1006,11.5,16818,7488.1
5,2023/06/18 01:15,12.7,4765,211,-16.7,73,839,13.4,4429,7850.2
5,2023/06/18 01:30,7.4,13078,272,4.9,13,998,3.1,19037,14863.3
5,2023/06/18 01:45,10.2,18008,290,24.4,90,983,4.2,12384,12518.0
5,2023/06/18 02:00,3.1,3070,293,15.8,56,888,18.9,9814,2178.7
5,2023/06/18 02:15,17.2,110,35,4.2,89,945,15.0,8899,18061.0
5,2023/06/18 02:30,0.1,17700,246,34.1,88,1144,15.4,19613,5119.4
5,2023/06/18 02:45,7.6,14004,181,6.0,82,1024,3.9,6298,6407.8
5,2023/06/18 03:00,12.2,18343,313,14.3,20,905,8.5,15074,18203.7
5,2023/06/18 03:15,2.3,8372,5,27.7,65,951,9.0,11800,9634.9
5,2023/06/18 03:30,2.6,10997,212,-8.1,87,1147,15.6,202,7254.8
5,2023/06/18 03:45,7.5,796,107,49.2,85,1187,7.7,6537,6822.7
5,2023/06/18 04:00,9.5,16790,340,42.4,28,1092,14.6,10130,10483.6
5,2023/06/18 04:15,5.3,4516,183,13.7,71,1046,1.2,9906,18179.6
5,2023/06/18 04:30,4.8,7415,7,-9.6,91,951,0.7,7435,15741.6
5,2023/06/18 04:45,0.4,11663,308,1.7,47,1197,2.0,16886,17323.5
5,2023/06/18 05:00,12.2,12387,119,6.9,57,1070,4.8,18172,7285.2
5,2023/06/18 05:15,8.5,17714,73,49.4,45,809,5.2,9448,17220.6
5,2023/06/18 05:30,3.0,6130,192,41.1,35,1056,17.7,5965,12375.1
5,2023/06/18 05:45,19.7,14528,62,-3.9,88,1048,2.5,4583,14995.3
5,2023/06/18 06:00,9.3,18765,104,-13.4,14,1119,19.4,15030,8317.8
5,2023/06/18 06:15,5.8,16055,45,-4.1,95,1048,5.9,15511,6141.2
5,2023/06/18 06:30,14.9,19672,120,19.9,94,1087,0.8,7113,18163.0
5,2023/06/18 06:45,18.9,11447,19,35.7,89,1099,0.0,5007,8604.9
5,2023/06/18 07:00,2.7,1055,8,1.5,20,945,5.2,9552,18130.5
5,2023/06/18 07:15,3.6,9823,67,13.1,66,876,12.0,15621,5587.5
5,2023/06/18 07:30,5.3,17107,273,16.1,84,912,14.5,9489,4557.2
5,2023/06/18 07:45,8.8,3702,325,0.1,19,871,19.3,14586,10598.5
5,2023/06/18 08:00,2.4,9286,75,-7.3,44,1036,9.5,3484,14489.2
5,2023/06/18 08:15,6.7,6647,347,33.0,33,1138,10.2,2850,1702.8
5,2023/06/18 08:30,11.6,3530,234,-19.6,89,961,18.1,495,19516.6
5,2023/06/18 08:45,1.5,18975,123,0.2,86,983,1.0,10058,12354.7
5,2023/06/18 09:00,9.6,13564,182,3.3,78,819,6.0,10517,1503.4
5,2023/06/18 09:15,13.8,10020,243,13.1,72,914,13.1,17393,18985.6
5,2023/06/18 09:30,18.9,9802,338,47.5,83,895,5.6,16971,19632.4
5,2023/06/18 09:45,4.2,11564,8,16.8,62,986,4.1,3344,9271.7
5,2023/06/18 10:00,1.8,12269,40,31.4,40,893,4.3,7091,7821.1
5,2023/06/18 10:15,1.1,9248,21,34.2,1,1042,12.7,3908,3400.7
5,2023/06/18 10:30,4.7,18351,58,11.8,42,987,14.4,1741,5292.7
5,2023/06/18 10:45,3.3,5267,322,25.7,90,1034,17.4,7279,5985.8
5,2023/06/18 11:00,2.0,434,286,3.5,41,951,18.1,16127,3741.8
5,2023/06/18 11:15,10.6,9182,209,29.5,73,837,15.5,3287,9052.4
5,2023/06/18 11:30,9.1,13440,191,45.0,13,1186,3.2,2382,2047.3
5,2023/06/18 11:45,17.9,17727,100,20.1,25,811,12.5,7872,5016.2
5,2023/06/18 12:00,15.7,17898,89,-15.7,16,838,9.4,10914,8373.5
5,2023/06/18 12:15,2.4,18299,356,12.1,72,955,3.2,3749,7171.1
5,2023/06/18 12:30,2.2,12171,117,49.0,48,1033,18.7,12097,3347.7
5,2023/06/18 12:45,14.0,1290,234,36.0,22,1085,12.0,17256,10234.9
5,2023/06/18 13:00,7.8,14915,38,8.5,90,864,6.3,9199,7955.4
5,2023/06/18 13:15,10.8,10255,173,49.8,4,1054,3.6,6927,12094.3
5,2023/06/18 13:30,18.5,3107,204,13.8,17,1011,1.2,7986,8838.5
5,2023/06/18 13:45,8.2,4946,17,-9.8,78,1087,15.4,7847,11615.4
5,2023/06/18 14:00,9.9,13503,253,-12.2,85,811,12.3,19239,18710.8
5,2023/06/18 14:15,18.0,19870,28,27.8,66,974,16.2,1844,19979.4
5,2023/06/18 14:30,3.3,15147,253,32.1,60,879,16.7,18110,623.6
5,2023/06/18 14:45,19.4,2395,231,11.8,42,986,2.9,9851,9051.1
5,2023/06/18 15:00,1.4,17979,117,29.9,85,1125,19.8,5497,11266.4
5,2023/06/18 15:15,14.6,10810,342,33.4,39,807,11.1,11188,11840.4
5,2023/06/18 15:30,19.8,12886,285,8.6,27,1054,7.9,18980,7316.8
5,2023/06/18 15:45,18.9,15855,152,44.3,27,1169,18.6,11864,11262.1
5,2023/06/18 16:00,7.0,13712,336,-15.3,33,958,19.9,1222,5986.3
5,2023/06/18 16:15,11.9,6200,136,20.1,88,1081,4.9,15744,5141.5
5,2023/06/18 16:30,15.2,13491,271,47.6,40,1065,14.1,3739,360.4
5,2023/06/18 16:45,4.4,11997,31,16.6,17,995,15.7,18266,3126.3
5,2023/06/18 17:00,9.4,8390,42,31.2,76,844,0.5,778,17543.9
5,2023/06/18 17:15,13.9,6272,259,17.6,58,1084,4.8,6914,1405.6
5,2023/06/18 17:30,14.1,448,96,40.3,31,960,19.2,8915,4667.5
5,2023/06/18 17:45,5.1,2134,118,36.5,100,1154,2.0,6884,4431.6
5,2023/06/18 18:00,6.3,5774,196,-5.6,50,1101,2.1,14222,16012.7
5,2023/06/18 18:15,2.4,14655,48,39.6,43,1084,11.5,312,17041.7
5,2023/06/18 18:30,8.8,17156,70,-10.8,55,930,1.2,16209,19088.7
5,2023/06/18 18:45,0.7,8438,292,21.3,97,1130,14.4,10150,7254.0
5,2023/06/18 19:00,7.5,3977,123,40.8,82,930,14.6,9917,13769.2
5,2023/06/18 19:15,3.8,16375,3,-16.5,17,1051,3.2,12948,2767.0
5,2023/06/18 19:30,7.1,19316,158,14.6,71,901,6.2,19324,555.6
5,2023/06/18 19:45,15.6,5102,245,-17.0,2,859,9.3,2430,14434.4
5,2023/06/18 20:00,4.9,13903,10,47.9,85,943,10.1,7771,11069.9
5,2023/06/18 20:15,3.4,7211,213,-18.6,66,862,8.9,11298,13008.3
5,2023/06/18 20:30,18.2,11583,225,-10.9,8,963,16.6,7379,6691.7
5,2023/06/18 20:45,16.8,6983,87,8.0,48,1144,5.0,14584,19714.5
5,2023/06/18 21:00,0.0,18182,230,25.1,64,835,4.5,13722,18929.6
5,2023/06/18 21:15,14.3,18559,106,-14.9,98,885,17.1,17370,14861.1
5,2023/06/18 21:30,12.3,11203,8,46.9,8,857,18.0,6696,13355.4
5,2023/06/18 21:45,0.8,19599,197,5.5,100,1007,9.0,12419,19120.2
5,2023/06/18 22:00,7.7,11426,307,9.2,97,836,3.9,7617,14970.9
5,2023/06/18 22:15,14.0,16554,185,36.3,55,1140,4.4,5892,13612.2
5,2023/06/18 22:30,11.1,5633,235,-17.3,96,1037,16.4,820,715.4
5,2023/06/18 22:45,13.2,14594,281,10.5,94,1123,13.7,9116,3011.2
5,2023/06/18 23:00,1.3,13437,345,-4.6,52,1194,14.7,13721,16747.4
5,2023/06/18 23:15,9.8,15704,358,31.3,47,1030,6.0,18135,10416.6
5,2023/06/18 23:30,10.2,15125,221,48.5,30,1147,14.6,1724,15097.1
5,2023/06/18 23:45,8.1,15160,341,-5.5,6,921,14.2,3210,19517.6
5,2023/06/19 00:00,7.2,18369,67,3.3,29,1097,19.2,3854,11747.8
5,2023/06/19 00:15,15.4,7329,232,43.3,62,883,3.8,19313,4350.5
5,2023/06/19 00:30,9.4,4178,212,5.3,72,1086,0.0,4466,12571.0
5,2023/06/19 00:45,15.3,5504,1,36.7,66,1078,6.1,4418,1146.5
5,2023/06/19 01:00,8.2,17812,227,15.6,19,1039,15.8,1172,18092.4
5,2023/06/19 01:15,3.3,3330,281,4.4,72,1133,10.9,16469,9248.6
5,2023/06/19 01:30,1.8,12896,47,37.5,59,1068,13.8,2990,12908.5
5,2023/06/19 01:45,12.8,12085,28,17.9,10,1044,1.1,2515,3644.3
5,2023/06/19 02:00,8.4,16192,100,-6.2,72,891,11.3,16808,4475.1
5,2023/06/19 02:15,16.0,3932,121,4.6,46,990,19.8,16076,10560.5
5,2023/06/19 02:30,2.5,17757,139,29.4,89,1178,11.8,16272,10891.6
5,2023/06/19 02:45,10.1,3610,125,38.5,71,920,2.1,4584,4315.1
5,2023/06/19 03:00,19.6,6715,150,19.6,8,1039,15.7,14133,14608.5
5,2023/06/19 03:15,16.7,14104,197,-13.5,40,861,6.8,6162,7841.7
5,2023/06/19 03:30,4.3,12298,44,33.3,93,1004,12.9,8006,11360.3
5,2023/06/19 03:45,5.9,19694,298,23.5,73,1029,15.0,18231,12916.1
5,2023/06/19 04:00,11.3,16601,126,33.0,15,1059,4.8,18906,15877.3
5,2023/06/19 04:15,6.4,19517,249,25.6,44,1038,8.1,16429,17315.2
5,2023/06/19 04:30,12.1,10615,92,47.7,28,994,10.6,8162,9605.6
5,2023/06/19 04:45,2.1,17882,300,-6.7,33,1086,14.3,9291,17839.5
5,2023/06/19 05:00,3.6,3461,33,1.4,100,1130,20.0,18558,762.7
5,2023/06/19 05:15,7.2,9957,54,44.7,36,1130,16.0,2455,6501.9
5,2023/06/19 05:30,15.8,4332,282,45.2,23,1072,13.8,274,18969.1
5,2023/06/19 05:45,0.0,8059,41,7.9,100,993,6.6,19001,6570.8
5,2023/06/19 06:00,8.6,302,302,-16.2,15,1004,16.8,11907,1775.5
5,2023/06/19 06:15,3.9,9325,346,43.1,25,1106,5.1,5415,10696.1
5,2023/06/19 06:30,15.1,15718,321,0.4,93,1006,9.6,2241,19708.9
5,2023/06/19 06:45,17.5,19221,287,33.0,87,1046,15.4,18817,7691.8
5,2023/06/19 07:00,2.8,5872,306,-18.8,84,1172,3.5,6448,5942.5
5,2023/06/19 07:15,19.4,3301,92,-4.0,28,814,14.3,16133,9759.9
5,2023/06/19 07:30,6.0,13723,55,-7.9,25,1197,5.2,9735,9806.2
5,2023/06/19 07:45,1.1,9657,203,29.8,23,1081,16.2,3269,14575.9
5,2023/06/19 08:00,16.5,10169,209,2.6,56,1158,19.8,18777,13079.3
5,2023/06/19 08:15,16.6,592,10,22.1,67,926,15.5,12812,10214.8
5,2023/06/19 08:30,14.6,5997,105,-2.9,65,972,8.8,7053,13175.9
5,2023/06/19 08:45,19.7,9034,25,-18.9,34,822,10.4,4282,10720.5
5,2023/06/19 09:00,6.3,5418,94,38.5,51,1166,3.7,8980,3500.7
5,2023/06/19 09:15,14.5,7918,129,42.7,54,959,8.0,14470,14128.5
5,2023/06/19 09:30,12.4,4771,287,10.7,96,951,3.4,4089,7813.0
5,2023/06/19 09:45,14.1,4437,154,1.1,3,1071,7.6,623,12615.7
5,2023/06/19 10:00,16.1,7163,280,47.9,8,829,10.3,18411,17897.6
5,2023/06/19 10:15,18.2,11204,167,4.1,72,903,6.9,4712,12294.0
5,2023/06/19 10:30,3.8,252,221,9.9,86,845,17.9,6058,7970.3
5,2023/06/19 10:45,5.7,17771,158,32.9,55,815,4.5,655,14805.9
5,2023/06/19 11:00,17.4,6708,14,46.1,18,843,6.9,2805,6106.5
5,2023/06/19 11:15,13.5,4271,175,21.2,42,804,19.9,14769,16222.2
5,2023/06/19 11:30,7.7,917,52,-13.8,78,1121,16.3,12443,4874.6
5,2023/06/19 11:45,11.9,5132,325,-3.3,56,1187,10.7,3313,2798.4
5,2023/06/19 12:00,0.0,1519,185,25.9,62,1191,0.0,19549,19050.5
5,2023/06/19 12:15,15.5,17639,282,-8.7,12,1151,0.9,6333,3849.7
5,2023/06/19 12:30,6.3,469,28,-19.8,53,983,13.0,6583,19227.8
5,2023/06/19 12:45,3.8,67,142,18.1,75,1150,9.9,13559,1900.0
5,2023/06/19 13:00,11.0,535,284,31.5,21,1101,3.8,15205,7760.6
5,2023/06/19 13:15,4.0,1510,136,15.8,46,839,1.9,13156,15349.8
5,2023/06/19 13:30,10.7,18839,199,35.6,38,1097,5.8,6603,14422.0
5,2023/06/19 13:45,16.5,5118,191,19.0,18,1118,11.0,11989,4004.3
5,2023/06/19 14:00,12.5,18111,231,47.7,91,913,17.7,6611,3473.7
5,2023/06/19 14:15,9.7,10663,234,-17.9,79,961,13.6,9034,15303.7
5,2023/06/19 14:30,18.7,8813,84,-7.0,83,951,3.4,11383,6288.9
5,2023/06/19 14:45,14.2,9105,32,-1.1,42,1122,7.4,8323,19349.1
5,2023/06/19 15:00,16.1,5532,332,11.9,15,977,17.3,4341,12814.8
5,2023/06/19 15:15,9.2,14218,82,7.0,11,1058,6.8,5902,1206.5
5,2023/06/19 15:30,1.1,6390,39,10.7,75,1137,10.4,15415,18067.8
5,2023/06/19 15:45,6.5,492,194,20.5,59,1028,4.2,4321,9767.4
5,2023/06/19 16:00,16.3,5574,134,37.4,11,975,11.4,15812,16448.1
5,2023/06/19 16:15,0.4,3753,242,8.1,25,870,5.9,18816,1049.3
5,2023/06/19 16:30,15.6,18330,252,43.9,58,934,14.7,493,14641.2
5,2023/06/19 16:45,7.3,19503,276,-7.2,60,854,9.5,19155,595.4
5,2023/06/19 17:00,0.5,6572,344,25.8,8,846,10.3,4190,12058.4
5,2023/06/19 17:15,14.4,5846,33,-11.0,35,1116,6.2,2852,14253.4
5,2023/06/19 17:30,15.3,4127,206,3.7,5,927,16.0,6222,4508.8
5,2023/06/19 17:45,17.9,7901,88,32.9,81,928,16.9,2960,18671.4
5,2023/06/19 18:00,3.8,1537,62,43.6,100,896,0.3,2068,15817.4
5,2023/06/19 18:15,15.9,16290,189,23.9,49,1046,18.7,1465,14282.4
5,2023/06/19 18:30,12.2,16372,95,14.2,83,1120,10.3,19502,13257.8
5,2023/06/19 18:45,16.3,3408,350,17.5,60,887,8.6,17471,17761.3
5,2023/06/19 19:00,10.2,17854,106,16.0,84,1020,18.2,17074,11015.4
5,2023/06/19 19:15,6.9,13856,229,18.5,31,943,6.7,17705,12806.0
5,2023/06/19 19:30,5.3,16983,359,-14.7,58,1196,13.4,15331,4535.7
5,2023/06/19 19:45,14.2,5656,196,9.0,39,970,15.1,7616,3896.4
5,2023/06/19 20:00,16.9,1430,279,-8.0,93,1010,16.1,6365,11414.2
5,2023/06/19 20:15,14.5,7227,217,46.9,34,939,17.0,971,10838.4
5,2023/06/19 20:30,8.1,1678,226,20.5,48,1030,18.2,976,14022.9
5,2023/06/19 20:45,1.5,15925,234,43.9,21,1136,11.0,2862,3374.1
5,2023/06/19 21:00,6.3,18573,323,34.3,96,928,6.9,6853,4635.1
5,2023/06/19 21:15,11.3,5978,140,38.8,92,925,1.8,2317,13207.6
5,2023/06/19 21:30,6.8,2362,17,18.6,86,961,19.6,16557,14835.7
5,2023/06/19 21:45,15.4,9170,141,6.7,13,1162,3.1,16621,3562.7
5,2023/06/19 22:00,18.6,16174,230,32.0,46,1193,18.3,17641,9329.2
5,2023/06/19 22:15,1.3,8365,178,-0.8,27,1024,6.8,17528,13325.1
5,2023/06/19 22:30,4.9,1422,141,33.6,82,908,0.4,5080,16185.6
5,2023/06/19 22:45,10.2,2481,277,11.5,38,961,16.6,5703,19134.8
5,2023/06/19 23:00,13.2,820,290,13.0,20,1097,12.1,8854,16052.7
5,2023/06/19 23:15,7.6,17613,116,-7.3,61,935,0.0,6489,5658.9
5,2023/06/19 23:30,6.2,661,134,32.5,12,831,9.1,5029,16644.1
5,2023/06/19 23:45,15.4,19671,20,1.1,64,1074,7.0,15209,17194.4
5,2023/06/20 00:00,5.7,11660,240,21.1,2,1161,11.8,15708,561.9
5,2023/06/20 00:15,18.5,15488,74,-9.7,50,811,19.1,12996,15261.8
5,2023/06/20 00:30,9.5,6683,10,32.1,65,1052,2.5,19250,18042.8
5,2023/06/20 00:45,14.1,14434,12,-14.6,81,1009,3.9,18151,11526.0
5,2023/06/20 01:00,0.6,18871,16,-16.8,67,821,4.9,476,8575.0
5,2023/06/20 01:15,10.4,639,236,-12.5,84,982,7.2,11951,5464.9
5,2023/06/20 01:30,14.0,8989,54,-8.5,24,835,1.4,13209,3154.0
5,2023/06/20 01:45,10.6,17756,148,-10.7,60,1033,5.3,11933,12042.4
5,2023/06/20 02:00,14.8,16819,355,33.7,98,877,11.3,16933,5165.2
5,2023/06/20 02:15,14.8,7688,87,45.2,47,1025,12.9,488,13981.1
5,2023/06/20 02:30,6.4,12296,23,-8.1,84,841,5.0,14116,6531.6
5,2023/06/20 02:45,17.8,11277,140,1.9,60,948,12.7,14947,4847.3
5,2023/06/20 03:00,7.8,267,233,-4.1,31,890,8.8,18716,6985.6
5,2023/06/20 03:15,13.9,787,110,-13.4,47,1122,5.3,10382,13978.6
5,2023/06/20 03:30,8.4,2729,216,23.0,69,848,9.8,14803,19708.4
5,2023/06/20 03:45,17.4,8970,52,13.7,7,977,4.9,12625,5102.7
5,2023/06/20 04:00,5.0,11232,129,16.7,74,1013,15.9,1644,10933.0
5,2023/06/20 04:15,9.2,5059,285,13.6,19,1133,11.7,19233,12665.6
5,2023/06/20 04:30,18.5,6091,249,-0.7,51,1092,12.9,1981,462.3
5,2023/06/20 04:45,14.4,6873,281,49.1,65,1149,2.3,1020,17502.6
5,2023/06/20 05:00,4.3,2095,56,17.1,78,839,5.4,18285,4907.8
5,2023/06/20 05:15,2.8,19446,77,47.6,26,938,7.3,11168,7380.4
5,2023/06/20 05:30,16.2,16502,80,2.3,92,1089,9.0,19089,7314.8
5,2023/06/20 05:45,5.3,8300,298,33.0,56,942,17.9,13037,5669.0
5,2023/06/20 06:00,10.6,742,67,-11.5,22,1012,5.6,11162,10706.3
5,2023/06/20 06:15,6.7,15125,148,-9.9,37,1056,1.8,11456,17622.1
5,2023/06/20 06:30,1.8,7865,84,30.6,39,970,13.0,6991,13923.0
5,2023/06/20 06:45,13.2,8488,304,15.8,25,1078,11.8,1402,14676.0
5,2023/06/20 07:00,15.4,2453,140,-17.0,75,970,17.5,15780,1645.5
5,2023/06/20 07:15,5.2,17652,129,19.3,6,958,11.1,5173,11788.8
5,2023/06/20 07:30,0.9,6322,46,49.2,12,1141,7.8,4955,15140.6
5,2023/06/20 07:45,4.8,3585,138,-18.9,97,1047,17.3,228,2167.9
5,2023/06/20 08:00,15.4,4406,309,-6.2,77,1175,15.1,12679,18066.4
5,2023/06/20 08:15,2.1,2100,117,49.8,9,973,17.0,8304,11787.7
5,2023/06/20 08:30,19.8,2530,321,4.2,42,899,16.4,17793,18930.2
5,2023/06/20 08:45,19.8,16333,163,-4.5,85,1149,8.0,12185,5559.9
5,2023/06/20 09:00,6.3,5676,192,45.2,16,889,13.5,7928,17095.5
5,2023/06/20 09:15,4.8,4620,132,-2.3,56,1037,18.9,3760,1247.5
5,2023/06/20 09:30,19.6,3081,163,45.7,48,962,18.1,10961,3985.3
5,2023/06/20 09:45,3.3,1980,214,8.2,70,1112,9.3,4683,12079.8
5,2023/06/20 10:00,4.4,1338,224,17.9,87,947,6.7,11900,10033.1
5,2023/06/20 10:15,18.5,9917,33,20.0,1,954,10.0,12570,7086.4
5,2023/06/20 10:30,3.5,2642,19,44.7,35,993,2.1,8425,17636.7
5,2023/06/20 10:45,14.5,13282,166,-15.4,75,1117,9.0,13554,10901.2
5,2023/06/20 11:00,8.6,15732,262,-7.5,20,1000,10.3,6822,3208.5
5,2023/06/20 11:15,11.0,1713,37,-16.3,60,896,2.8,10957,13615.3
5,2023/06/20 11:30,12.5,18777,248,-14.8,27,1035,9.4,19852,12979.4
5,2023/06/20 11:45,14.3,14414,1,48.1,85,928,12.6,10507,14245.2
5,2023/06/20 12:00,10.5,8749,246,38.1,61,1051,13.6,15029,9441.0
5,2023/06/20 12:15,19.0,12037,359,13.0,18,1126,3.1,11195,2632.6
5,2023/06/20 12:30,19.6,14461,152,34.6,6,894,15.4,10433,5925.0
5,2023/06/20 12:45,4.8,17645,248,30.8,45,1048,7.6,19864,3119.5
5,2023/06/20 13:00,19.5,7086,239,24.0,60,880,5.4,12137,901.2
5,2023/06/20 13:15,5.0,3647,59,22.0,48,1090,3.3,16940,923.5
5,2023/06/20 13:30,8.3,6320,203,13.1,52,980,12.8,6615,18637.3
5,2023/06/20 13:45,6.3,10628,247,18.6,56,990,17.6,15550,14366.3
5,2023/06/20 14:00,18.8,2419,43,-14.4,12,811,15.3,19118,8716.0
5,2023/06/20 14:15,10.7,8946,253,-4.0,27,1076,16.0,16448,7963.7
5,2023/06/20 14:30,9.3,6649,192,24.8,83,982,4.3,7324,13863.2
5,2023/06/20 14:45,8.2,15475,191,1.2,97,1024,7.0,7104,15849.3
5,2023/06/20 15:00,19.2,8872,96,33.7,69,1145,0.7,7084,18964.8
5,2023/06/20 15:15,14.5,3438,348,28.7,88,905,7.3,14166,5371.6
5,2023/06/20 15:30,4.6,15922,304,2.8,25,953,12.4,7715,17475.0
5,2023/06/20 15:45,18.1,19491,44,26.3,79,1080,19.6,12771,14250.3
5,2023/06/20 16:00,13.9,16630,260,-15.2,83,870,13.3,19599,15182.9
5,2023/06/20 16:15,8.6,16904,116,-8.2,97,909,2.5,18737,15365.8
5,2023/06/20 16:30,9.9,1073,299,-18.8,63,1021,6.9,17687,18310.6
5,2023/06/20 16:45,12.2,16963,125,-12.3,27,816,16.0,16113,6198.7
5,2023/06/20 17:00,2.8,12622,309,27.0,98,968,17.8,17442,19130.1
5,2023/06/20 17:15,2.3,3317,179,13.2,28,940,17.8,487,5926.7
5,2023/06/20 17:30,12.6,3104,163,-10.6,24,1036,19.7,9831,9261.3
5,2023/06/20 17:45,9.6,2085,293,33.2,83,801,7.2,13117,17908.1
5,2023/06/20 18:00,14.6,14978,121,36.4,9,892,7.4,14725,14987.8
5,2023/06/20 18:15,12.5,4577,201,41.7,36,1001,2.3,398,7583.5
5,2023/06/20 18:30,7.7,15259,130,41.6,88,1151,4.2,7441,10383.4
5,2023/06/20 18:45,9.7,7422,126,28.8,86,1167,6.5,15739,8290.7
5,2023/06/20 19:00,3.8,19111,300,-18.2,73,913,8.1,2496,6999.4
5,2023/06/20 19:15,8.4,10966,131,-12.5,6,1148,15.6,7760,18426.1
5,2023/06/20 19:30,15.0,16281,26,32.6,83,1075,11.3,12555,11210.7
5,2023/06/20 19:45,16.2,9309,98,20.1,80,894,4.9,11089,17530.9
5,2023/06/20 20:00,4.0,866,261,-1.2,90,905,4.3,1701,11454.4
5,2023/06/20 20:15,12.9,7041,186,-18.7,89,989,12.0,8130,7135.1
5,2023/06/20 20:30,18.5,13865,41,14.5,28,1137,2.1,12093,3212.6
5,2023/06/20 20:45,13.4,11881,224,-5.5,13,1120,8.8,8923,19461.2
5,2023/06/20 21:00,0.4,11381,216,-16.2,62,1165,3.4,14998,19178.8
5,2023/06/20 21:15,3.2,5777,257,21.4,58,856,12.4,4117,14955.6
5,2023/06/20 21:30,12.3,2480,303,-4.4,41,847,1.0,3950,3590.9
5,2023/06/20 21:45,17.0,7147,360,-11.3,13,966,5.5,17418,1695.8
5,2023/06/20 22:00,8.5,13297,130,37.1,25,1052,11.8,15238,4588.4
