TurbID,DATATIME,WINDSPEED,PREPOWER,WINDDIRECTION,TEMPERATURE,HUMIDITY,PRESSURE,"ROUND(A.WS,1)","ROUND(A.POWER,0)",YD15
9,2023/06/20 23:00,9.9,13730,242,25.0,18,1023,10.1,19125,17962.4
9,2023/06/20 23:15,3.2,8371,157,6.3,45,821,12.9,6628,2267.7
9,2023/06/20 23:30,6.9,5713,24,24.9,17,938,0.5,2117,19000.3
9,2023/06/20 23:45,5.0,7292,76,24.4,40,1000,12.3,11465,5108.8
9,2023/06/21 00:00,20.0,1944,175,38.3,74,1157,4.8,17610,9588.8
9,2023/06/21 00:15,14.6,2210,173,45.7,6,1047,8.4,19169,5754.3
9,2023/06/21 00:30,9.2,6323,70,-9.9,73,999,12.1,15958,10136.8
9,2023/06/21 00:45,4.2,16805,323,31.2,70,1053,3.9,15897,18610.8
9,2023/06/21 01:00,18.8,10958,185,18.6,91,949,1.3,1130,16113.8
9,2023/06/21 01:15,12.8,10974,334,-9.3,74,1172,19.9,1745,7999.2
9,2023/06/21 01:30,10.5,2914,346,36.1,0,851,3.4,7465,2444.9
9,2023/06/21 01:45,18.0,12030,293,-13.7,20,818,5.7,5827,3224.2
9,2023/06/21 02:00,7.6,13974,237,32.4,2,1174,3.2,18616,14640.4
9,2023/06/21 02:15,17.4,11992,355,49.6,54,1009,18.7,11161,196.1
9,2023/06/21 02:30,10.3,6985,225,6.7,50,977,11.2,3523,832.2
9,2023/06/21 02:45,16.9,13392,309,7.2,32,1180,1.6,294,1368.9
9,2023/06/21 03:00,9.8,7868,173,-12.5,65,850,11.3,7,5809.3
9,2023/06/21 03:15,11.7,12318,10,38.6,62,903,0.9,4045,4048.6
9,2023/06/21 03:30,2.2,1789,129,-10.0,36,1064,19.8,5472,15110.6
9,2023/06/21 03:45,12.9,5240,336,37.0,62,907,14.0,18660,439.3
9,2023/06/21 04:00,19.0,19627,121,45.7,39,979,5.9,13314,18064.5
9,2023/06/21 04:15,5.9,14710,22,19.5,1,825,16.7,16784,18453.2
9,2023/06/21 04:30,12.7,2109,41,25.7,77,958,0.6,15301,19794.4
9,2023/06/21 04:45,9.1,14274,188,9.3,53,918,14.8,1097,5214.0
9,2023/06/21 05:00,19.9,13122,145,-19.5,100,1199,11.0,3716,11079.9
9,2023/06/21 05:15,6.8,2180,347,-18.0,45,839,15.2,5375,19826.2
9,2023/06/21 05:30,5.7,2890,209,-1.0,29,1053,9.6,10725,11432.5
9,2023/06/21 05:45,1.5,11403,63,-3.8,84,950,6.8,1704,14992.7
9,2023/06/21 06:00,4.0,2204,211,-5.7,18,1140,9.4,4562,15862.8
9,2023/06/21 06:15,13.9,5535,81,28.4,51,912,17.5,19688,8990.7
9,2023/06/21 06:30,7.6,11315,147,2.0,46,1098,8.9,15135,10196.0
9,2023/06/21 06:45,13.6,3433,34,26.2,78,1071,0.0,1830,45.9
9,2023/06/21 07:00,2.7,18853,47,-2.6,61,1112,13.5,17869,4200.9
9,2023/06/21 07:15,1.5,4377,56,-16.8,86,958,0.9,7213,14218.4
9,2023/06/21 07:30,16.8,3290,55,35.5,55,1143,10.3,8623,12641.7
9,2023/06/21 07:45,8.5,4346,162,-10.0,83,812,1.9,16261,3833.2
9,2023/06/21 08:00,11.8,9724,347,37.2,35,877,6.3,8825,3826.9
9,2023/06/21 08:15,18.7,7564,232,27.2,81,820,6.9,12372,13806.1
9,2023/06/21 08:30,13.5,11646,328,-5.6,16,866,9.8,17183,6610.5
9,2023/06/21 08:45,19.3,9512,231,23.2,22,1027,1.6,9109,6117.6
9,2023/06/21 09:00,11.3,19164,118,49.1,88,1047,10.0,5448,13864.3
9,2023/06/21 09:15,3.5,11539,145,36.0,39,807,7.8,6509,1064.7
9,2023/06/21 09:30,8.2,12768,141,1.5,44,1033,6.0,8556,16410.2
9,2023/06/21 09:45,19.0,18650,197,17.9,12,1148,11.8,1813,18724.4
9,2023/06/21 10:00,2.1,2639,319,6.7,89,1057,13.9,4934,17056.8
9,2023/06/21 10:15,19.3,10668,180,-5.4,23,1137,19.4,9519,17159.7
9,2023/06/21 10:30,19.3,1916,108,11.2,12,938,17.0,19119,16236.7
9,2023/06/21 10:45,12.3,16923,79,-11.6,87,969,2.7,3767,9907.5
9,2023/06/21 11:00,7.0,14179,273,38.2,30,1065,11.6,11410,12223.3
9,2023/06/21 11:15,18.7,14673,292,15.1,86,1045,12.6,2997,8037.0
9,2023/06/21 11:30,0.8,10797,335,6.9,26,1134,10.0,19419,9036.1
9,2023/06/21 11:45,14.4,9019,327,21.7,26,1012,12.0,4046,1038.7
9,2023/06/21 12:00,17.4,649,106,-17.5,42,807,1.1,127,18279.2
9,2023/06/21 12:15,8.7,5023,27,3.7,56,813,8.5,5012,17294.2
9,2023/06/21 12:30,15.1,7327,289,-1.4,23,863,10.7,3205,9652.4
9,2023/06/21 12:45,1.8,13835,96,15.0,97,872,9.5,73,7309.2
9,2023/06/21 13:00,5.4,2146,241,-5.5,58,823,7.2,39,3061.2
9,2023/06/21 13:15,4.6,5819,157,41.4,9,956,5.3,12589,8230.9
9,2023/06/21 13:30,7.8,17354,233,29.4,41,967,13.6,16837,16688.1
9,2023/06/21 13:45,11.2,2445,144,-1.5,53,1139,12.4,3957,13740.3
9,2023/06/21 14:00,16.7,13631,295,30.2,17,853,0.7,7,10357.7
9,2023/06/21 14:15,13.8,76,357,8.4,2,920,5.3,11548,2788.5
9,2023/06/21 14:30,14.0,15089,118,44.8,59,1136,2.0,13159,16873.9
9,2023/06/21 14:45,17.3,19999,269,-0.8,41,1181,9.6,8768,763.0
9,2023/06/21 15:00,11.9,10434,33,39.5,1,1065,2.2,11993,7801.8
9,2023/06/21 15:15,2.4,6435,180,16.1,62,1075,14.3,16466,17042.3
9,2023/06/21 15:30,14.4,10885,117,6.3,26,844,1.1,15877,9729.8
9,2023/06/21 15:45,15.7,12706,146,33.4,66,829,1.8,17675,15032.1
9,2023/06/21 16:00,11.4,6429,279,1.1,56,822,7.9,963,17335.2
9,2023/06/21 16:15,10.7,15093,206,19.5,0,1039,15.0,19429,17441.4
9,2023/06/21 16:30,11.6,18140,100,-3.1,45,932,17.7,16232,964.4
9,2023/06/21 16:45,5.1,3107,27,6.6,60,839,13.3,16697,19021.2
9,2023/06/21 17:00,12.9,15346,264,-5.7,89,968,3.2,18013,8349.7
9,2023/06/21 17:15,12.3,3743,28,1.4,77,1076,4.0,19275,3027.8
9,2023/06/21 17:30,11.5,19581,287,13.3,42,1191,17.7,1035,10594.2
9,2023/06/21 17:45,17.0,5245,227,34.4,84,874,13.0,6342,512.6
9,2023/06/21 18:00,14.7,5393,168,32.8,99,1166,12.3,2614,1349.5
9,2023/06/21 18:15,7.0,1819,193,23.4,6,1129,7.9,4861,7996.1
9,2023/06/21 18:30,5.5,10668,67,25.9,41,1112,11.6,491,4488.9
9,2023/06/21 18:45,4.2,12632,157,3.8,74,910,10.1,7004,7330.2
9,2023/06/21 19:00,1.7,6515,6,20.7,35,837,16.1,16349,10061.9
9,2023/06/21 19:15,13.1,1563,96,12.0,37,832,17.1,5972,19650.1
9,2023/06/21 19:30,11.4,19963,289,19.5,81,932,8.2,7528,791.1
9,2023/06/21 19:45,15.1,17120,69,33.1,51,851,19.1,2419,1820.3
9,2023/06/21 20:00,8.4,16330,344,45.4,25,1181,16.4,5742,16080.6
9,2023/06/21 20:15,15.0,6581,20,25.5,38,1002,2.7,968,6562.3
9,2023/06/21 20:30,17.5,16923,306,46.9,26,1088,3.3,1016,12913.2
9,2023/06/21 20:45,18.6,14604,17,-7.0,93,1029,3.3,1460,2663.7
9,2023/06/21 21:00,14.2,7733,66,47.8,20,992,5.4,19499,16431.3
9,2023/06/21 21:15,12.4,7772,128,3.6,14,1071,17.2,5954,14201.3
9,2023/06/21 21:30,2.8,16011,140,39.6,33,1072,13.3,2900,3037.4
9,2023/06/21 21:45,5.1,19072,3,-15.6,11,1125,14.0,6891,9612.1
9,2023/06/21 22:00,13.6,18896,85,-19.3,3,1173,4.3,15320,9000.2
9,2023/06/21 22:15,15.3,13145,214,0.9,8,905,7.5,3841,4442.5
9,2023/06/21 22:30,7.4,18767,201,1.9,82,1039,0.1,14770,14932.7
9,2023/06/21 22:45,13.6,8743,312,31.0,31,1198,4.2,12211,4822.9
9,2023/06/21 23:00,11.2,3673,28,-10.2,67,928,16.0,18864,2121.4
9,2023/06/21 23:15,19.7,19507,278,-5.6,7,1152,14.0,1222,12821.8
9,2023/06/21 23:30,4.2,7753,251,30.7,72,904,6.9,3818,13218.2
9,2023/06/21 23:45,2.2,793,345,24.6,27,876,1.9,13311,16176.2
9,2023/06/22 00:00,10.3,6268,130,9.2,60,1004,0.1,7429,6866.3
9,2023/06/22 00:15,17.1,960,133,8.4,41,1161,17.0,15869,3913.4
9,2023/06/22 00:30,3.0,16558,130,-15.2,89,886,4.6,7026,13442.2
9,2023/06/22 00:45,18.7,13160,188,19.6,68,1105,11.1,11106,15407.6
9,2023/06/22 01:00,18.0,19769,200,23.5,53,809,11.9,5183,1019.6
9,2023/06/22 01:15,6.0,2,343,0.1,28,1171,6.6,1101,3146.2
9,2023/06/22 01:30,12.6,6704,158,23.4,67,945,3.5,18608,11851.9
9,2023/06/22 01:45,10.8,3553,173,10.3,88,1096,8.7,3012,7727.5
9,2023/06/22 02:00,7.2,13035,29,35.1,29,1002,0.7,637,149.9
9,2023/06/22 02:15,7.9,10836,31,5.1,54,1143,13.8,13322,17634.6
9,2023/06/22 02:30,5.3,8922,47,25.1,12,1138,20.0,5877,2466.0
9,2023/06/22 02:45,12.8,17680,91,44.8,49,996,5.5,5949,6822.1
9,2023/06/22 03:00,10.9,642,275,-8.4,22,1163,10.1,19260,13332.7
9,2023/06/22 03:15,1.7,3100,173,-1.3,37,1146,1.8,15257,15402.2
9,2023/06/22 03:30,16.8,5367,167,-5.0,41,944,1.2,3427,18386.0
9,2023/06/22 03:45,1.2,8700,138,-4.1,50,1086,5.9,4367,10343.3
9,2023/06/22 04:00,1.2,1221,352,-13.8,66,1068,8.5,17108,6650.7
9,2023/06/22 04:15,11.4,17159,259,16.7,31,1188,11.5,16052,14300.9
9,2023/06/22 04:30,19.1,19475,154,12.2,35,1111,9.4,8240,2949.8
9,2023/06/22 04:45,14.7,4279,198,19.2,92,850,12.6,11739,11483.3
9,2023/06/22 05:00,16.4,9581,258,-13.4,40,909,19.1,18711,14595.4
9,2023/06/22 05:15,7.1,6494,245,-14.1,8,1160,5.6,12204,7283.3
9,2023/06/22 05:30,11.8,471,201,-4.8,57,843,7.0,19961,10113.4
9,2023/06/22 05:45,7.9,15299,72,-16.0,74,1198,4.7,11912,1583.4
9,2023/06/22 06:00,16.5,12367,149,27.8,67,1119,9.8,9241,8508.5
9,2023/06/22 06:15,14.1,17049,223,12.5,53,810,7.8,10781,18099.8
9,2023/06/22 06:30,0.2,12022,295,-9.9,24,909,16.9,12818,13665.0
9,2023/06/22 06:45,14.7,19086,71,12.5,40,847,19.4,12503,9120.6
9,2023/06/22 07:00,15.5,16741,214,30.5,27,849,10.7,13307,1157.7
9,2023/06/22 07:15,2.3,14134,67,21.3,37,1170,12.0,4351,5616.6
9,2023/06/22 07:30,8.0,3843,273,-16.0,92,1075,3.6,4590,4075.9
9,2023/06/22 07:45,5.9,10006,79,-18.1,27,839,16.2,16625,5800.9
9,2023/06/22 08:00,19.4,11793,270,-16.8,6,1031,16.8,8767,7742.4
9,2023/06/22 08:15,5.5,10622,360,17.3,29,928,14.2,2932,6247.3
9,2023/06/22 08:30,9.1,8529,356,-7.6,39,1124,17.7,2238,10274.6
9,2023/06/22 08:45,6.8,12554,304,9.5,57,1124,11.8,2787,4937.1
9,2023/06/22 09:00,3.7,15191,248,33.5,23,989,19.1,7257,9859.8
9,2023/06/22 09:15,13.4,1509,332,23.0,48,1171,17.4,856,17840.7
9,2023/06/22 09:30,1.6,14858,199,29.5,75,1149,7.2,17674,14671.1
9,2023/06/22 09:45,6.2,8080,92,-5.7,91,853,11.2,11489,14587.0
9,2023/06/22 10:00,15.9,13907,90,44.5,39,868,13.7,523,18153.7
9,2023/06/22 10:15,0.5,13390,206,37.3,20,861,5.1,8065,12294.1
9,2023/06/22 10:30,2.9,14851,347,36.4,92,859,18.5,19959,14688.8
9,2023/06/22 10:45,10.5,12721,285,-12.7,38,890,10.7,10263,1208.2
9,2023/06/22 11:00,2.0,2665,78,9.6,11,1155,9.1,9582,2564.2
9,2023/06/22 11:15,13.0,12079,88,47.3,42,1147,17.9,18679,15982.6
9,2023/06/22 11:30,9.2,18389,213,49.6,47,1189,2.6,3449,12215.3
9,2023/06/22 11:45,0.8,10143,16,9.8,31,926,5.6,5519,8927.3
9,2023/06/22 12:00,18.5,12526,115,20.3,53,1200,2.1,19532,4707.8
9,2023/06/22 12:15,12.9,1098,44,-5.7,83,877,19.7,6210,8289.9
9,2023/06/22 12:30,2.3,13303,317,44.3,20,1163,14.5,11319,16914.5
9,2023/06/22 12:45,2.0,17056,235,18.0,57,1146,12.4,8057,19465.0
9,2023/06/22 13:00,11.6,17173,296,24.9,55,1092,10.8,4631,3908.3
9,2023/06/22 13:15,2.8,12026,326,0.4,86,1096,11.2,14483,19215.8
9,2023/06/22 13:30,11.9,14940,325,-17.2,63,1140,18.8,3569,1802.2
9,2023/06/22 13:45,9.8,4918,52,-2.7,48,1057,0.7,14182,13112.7
9,2023/06/22 14:00,14.3,9816,217,0.6,88,1100,16.6,12343,2608.5
9,2023/06/22 14:15,14.7,3948,133,-0.3,63,1147,6.8,14153,17125.7
9,2023/06/22 14:30,17.1,3402,31,28.1,91,1196,10.4,17884,7435.8
9,2023/06/22 14:45,19.4,13423,288,31.5,76,876,7.5,17032,2810.6
9,2023/06/22 15:00,14.8,4383,65,-1.1,87,968,6.8,14811,1892.2
9,2023/06/22 15:15,3.5,11537,210,41.2,57,843,11.6,12293,16508.6
9,2023/06/22 15:30,18.5,4947,31,21.0,5,980,3.8,3294,7051.1
9,2023/06/22 15:45,18.8,10275,231,13.0,40,883,17.5,6902,2596.3
9,2023/06/22 16:00,12.2,6028,243,16.5,10,1142,3.8,4455,12008.5
9,2023/06/22 16:15,6.3,16758,100,23.3,75,1011,2.1,1157,7625.3
9,2023/06/22 16:30,19.2,13088,281,13.9,83,979,6.6,18247,16394.1
9,2023/06/22 16:45,3.0,13843,160,32.0,38,875,4.4,74,8762.8
9,2023/06/22 17:00,16.6,2389,209,11.3,24,989,18.8,11721,11360.3
9,2023/06/22 17:15,14.2,19103,243,18.2,50,1067,3.9,2700,7957.3
9,2023/06/22 17:30,8.4,18116,262,40.6,49,908,16.8,10080,4737.0
9,2023/06/22 17:45,17.0,3043,137,47.6,95,1074,10.7,15472,8873.1
9,2023/06/22 18:00,12.7,9580,21,35.2,65,806,16.3,3688,15365.4
9,2023/06/22 18:15,8.6,3943,171,-10.4,63,850,6.8,2955,3117.7
9,2023/06/22 18:30,17.7,9630,27,0.2,9,1157,3.6,1905,2641.1
9,2023/06/22 18:45,6.7,5316,284,-16.9,63,855,10.7,5527,10381.6
9,2023/06/22 19:00,8.6,5739,160,-19.2,76,1030,3.7,18144,15641.4
9,2023/06/22 19:15,14.1,11013,166,40.7,85,981,19.3,4914,9558.5
9,2023/06/22 19:30,16.1,18796,15,21.5,90,987,14.4,6928,2203.1
9,2023/06/22 19:45,11.6,4425,336,-13.5,57,1068,19.8,11776,15020.1
9,2023/06/22 20:00,0.4,2358,333,38.9,61,898,1.5,13580,8171.4
9,2023/06/22 20:15,7.4,18336,175,24.6,10,947,10.9,2714,7765.3
9,2023/06/22 20:30,0.9,11543,167,11.1,39,1127,17.6,14571,10814.1
9,2023/06/22 20:45,16.5,18192,224,23.0,56,957,7.4,3268,19869.4
9,2023/06/22 21:00,13.3,19396,301,15.1,78,1174,12.3,572,12366.8
9,2023/06/22 21:15,8.4,1675,195,-0.0,88,998,1.1,6216,2913.6
9,2023/06/22 21:30,12.9,8419,259,40.7,34,937,0.6,10560,16413.7
9,2023/06/22 21:45,16.6,4426,149,20.4,18,1111,14.7,5933,5214.4
9,2023/06/22 22:00,10.6,3523,41,26.7,65,939,19.3,12234,14554.9
9,2023/06/22 22:15,13.9,11060,127,-7.9,43,1097,5.1,12904,11959.5
9,2023/06/22 22:30,10.1,13896,281,-14.5,10,888,12.9,17877,397.7
9,2023/06/22 22:45,1.2,9846,163,24.8,44,1122,1.2,19851,17816.2
9,2023/06/22 23:00,7.7,13569,337,37.8,39,992,9.3,12728,9410.9
9,2023/06/22 23:15,3.4,5565,122,5.6,32,972,4.5,13827,5710.0
9,2023/06/22 23:30,7.9,11871,299,-14.0,86,1120,16.3,7659,4146.3
9,2023/06/22 23:45,7.1,397,117,41.3,75,1127,17.7,10661,17355.5
9,2023/06/23 00:00,17.6,5871,117,32.2,4,963,0.3,13521,12427.2
9,2023/06/23 00:15,2.6,8390,354,23.9,99,1097,18.7,3725,14158.8
9,2023/06/23 00:30,17.7,10255,44,39.4,0,1063,17.3,4653,1667.5
9,2023/06/23 00:45,9.5,9551,246,48.5,90,1003,5.9,12103,3878.0
9,2023/06/23 01:00,17.9,5763,131,-3.3,12,1091,0.1,12756,2497.8
9,2023/06/23 01:15,11.3,5857,219,-13.0,69,801,15.8,9371,19182.7
9,2023/06/23 01:30,10.1,2974,319,9.1,21,892,1.2,2719,8430.1
9,2023/06/23 01:45,4.5,9595,151,-18.4,41,1162,12.0,12755,2724.2
9,2023/06/23 02:00,6.8,13675,9,28.6,76,870,3.9,13624,2045.8
9,2023/06/23 02:15,0.5,17913,358,-9.7,70,933,15.6,861,12972.2
9,2023/06/23 02:30,9.7,5130,194,15.2,34,1001,11.8,3439,3195.5
9,2023/06/23 02:45,9.7,19133,229,-20.0,31,1096,18.0,15046,11301.1
9,2023/06/23 03:00,7.1,6162,283,-2.9,0,898,8.6,9296,7697.7
9,2023/06/23 03:15,4.2,17522,9,-17.6,73,911,1.6,10594,8963.6
9,2023/06/23 03:30,19.7,16082,215,16.5,9,1181,8.8,4402,11079.6
9,2023/06/23 03:45,19.2,7117,189,-7.1,95,1080,13.4,3346,13740.1
9,2023/06/23 04:00,7.3,3503,297,30.4,21,964,17.8,18756,18152.3
9,2023/06/23 04:15,6.4,3843,297,44.0,18,1161,15.9,11300,807.1
9,2023/06/23 04:30,3.9,5750,12,1.7,24,834,9.3,2286,13520.4
9,2023/06/23 04:45,11.7,15592,80,-15.1,3,1143,12.1,15299,13102.2
9,2023/06/23 05:00,6.6,1375,152,13.3,29,807,15.6,18850,3969.5
9,2023/06/23 05:15,16.9,10965,151,42.4,49,920,8.7,13607,9749.2
9,2023/06/23 05:30,5.9,1412,212,6.2,28,1055,14.7,11017,18083.5
9,2023/06/23 05:45,15.6,12143,200,2.9,81,800,1.2,693,11212.6
9,2023/06/23 06:00,15.5,18651,19,30.8,1,1003,15.1,1646,11297.4
9,2023/06/23 06:15,9.7,16011,5,35.6,45,992,16.4,9562,10474.9
9,2023/06/23 06:30,1.1,8924,13,21.9,99,1125,13.0,2618,4145.7
9,2023/06/23 06:45,5.9,7587,317,-3.6,26,1045,17.6,15448,5641.3
9,2023/06/23 07:00,5.7,17023,320,-2.5,87,970,4.6,14443,12243.4
9,2023/06/23 07:15,9.6,14189,353,12.7,15,909,15.9,10089,9527.3
9,2023/06/23 07:30,1.3,1736,186,28.3,85,882,15.6,16632,18653.2
9,2023/06/23 07:45,18.4,16892,195,-11.0,90,872,13.4,18397,7834.8
9,2023/06/23 08:00,10.3,12316,342,1.3,62,950,14.5,16592,3227.0
9,2023/06/23 08:15,2.4,12339,121,-13.7,21,1172,16.2,5031,17092.9
9,2023/06/23 08:30,8.0,7351,205,-11.0,88,805,13.4,7637,7606.3
9,2023/06/23 08:45,14.3,18623,234,30.3,77,1172,0.4,15671,2421.7
9,2023/06/23 09:00,6.7,5654,253,32.5,15,1075,18.2,5860,8954.7
9,2023/06/23 09:15,1.7,1270,21,-10.9,81,1124,12.8,7112,8610.5
9,2023/06/23 09:30,11.2,10596,245,42.2,10,973,4.7,17886,1095.2
9,2023/06/23 09:45,19.6,89,117,11.0,9,1197,11.4,6177,15228.3
9,2023/06/23 10:00,18.2,4927,101,-4.8,40,1057,5.2,11323,973.8
9,2023/06/23 10:15,10.0,10073,279,-7.4,55,1149,12.4,13719,10358.7
9,2023/06/23 10:30,6.0,8156,334,14.7,41,806,17.8,8453,13723.4
9,2023/06/23 10:45,14.2,11798,87,43.1,38,905,18.1,1611,5199.1
9,2023/06/23 11:00,1.0,15155,243,13.0,34,1028,12.7,12371,12960.7
9,2023/06/23 11:15,17.6,3550,144,31.9,79,1125,13.3,15872,786.8
9,2023/06/23 11:30,12.9,59,244,22.8,42,921,8.2,14792,12155.2
9,2023/06/23 11:45,3.9,15801,256,24.4,59,921,8.0,13420,18103.1
9,2023/06/23 12:00,2.7,9383,108,49.0,35,815,10.1,5888,17186.9
9,2023/06/23 12:15,17.4,18703,161,20.2,95,1081,16.5,5730,2973.0
9,2023/06/23 12:30,0.2,19915,305,47.5,1,959,1.3,10058,7120.0
9,2023/06/23 12:45,16.4,9149,184,14.4,59,902,2.2,5161,14904.2
9,2023/06/23 13:00,2.3,18774,335,34.5,96,950,4.4,3988,8753.0
9,2023/06/23 13:15,16.7,7482,144,46.3,87,1194,9.8,4795,11839.0
9,2023/06/23 13:30,7.6,16074,355,-15.2,78,1178,6.1,2573,14533.6
9,2023/06/23 13:45,1.5,2778,31,-3.2,46,954,14.4,8651,8769.7
9,2023/06/23 14:00,4.1,13304,292,45.1,73,885,17.7,6792,13160.0
9,2023/06/23 14:15,5.7,8960,64,42.7,8,1020,15.4,9259,4705.8
9,2023/06/23 14:30,2.0,11069,9,22.4,2,1143,0.4,6664,19363.7
9,2023/06/23 14:45,14.2,15392,108,13.6,40,941,10.5,13520,4430.3
9,2023/06/23 15:00,12.2,2685,178,29.1,35,884,13.6,16564,558.3
9,2023/06/23 15:15,1.7,14300,260,-1.6,96,978,19.6,14171,13577.2
9,2023/06/23 15:30,17.0,8427,158,14.9,35,1192,4.4,18654,13662.6
9,2023/06/23 15:45,14.9,14873,116,-13.6,55,1015,15.0,6787,179.4
9,2023/06/23 16:00,8.9,2586,249,3.4,1,892,10.8,4298,13435.8
9,2023/06/23 16:15,0.5,7846,285,0.1,48,901,13.3,2774,1365.5
9,2023/06/23 16:30,4.7,12431,97,-2.0,14,962,14.6,6862,8328.4
9,2023/06/23 16:45,6.7,107,243,-7.4,56,822,17.6,16020,5723.2
9,2023/06/23 17:00,3.8,7295,43,-7.4,44,1115,13.9,11827,2653.8
9,2023/06/23 17:15,2.7,18920,117,34.3,80,1135,16.8,9262,5781.4
9,2023/06/23 17:30,2.4,18475,67,37.1,26,913,2.9,10765,6550.3
9,2023/06/23 17:45,0.6,2688,182,23.6,31,1198,11.7,14107,8787.6
9,2023/06/23 18:00,18.5,17517,159,22.3,85,933,15.4,15395,7490.5
9,2023/06/23 18:15,19.5,4443,74,-6.3,98,830,13.3,14771,6765.2
9,2023/06/23 18:30,17.4,10038,121,39.3,83,903,15.2,14986,11713.4
9,2023/06/23 18:45,1.8,12777,52,33.0,82,1190,13.1,2509,917.2
9,2023/06/23 19:00,16.7,3315,248,-0.0,2,803,17.5,596,484.9
9,2023/06/23 19:15,13.5,10850,184,34.8,45,868,14.4,5959,9815.3
9,2023/06/23 19:30,9.6,14471,229,-10.9,8,964,8.2,17970,10368.9
9,2023/06/23 19:45,5.3,19196,277,8.3,57,856,0.6,11555,11828.6
9,2023/06/23 20:00,19.7,17858,10,8.5,2,1052,2.1,8397,247.3
9,2023/06/23 20:15,2.3,4161,309,1.7,37,1110,11.6,10578,12393.4
9,2023/06/23 20:30,17.2,15123,177,34.0,62,1198,16.2,1047,10569.5
9,2023/06/23 20:45,14.8,12127,149,-1.5,70,903,11.9,8263,14171.5
9,2023/06/23 21:00,11.5,2540,1,18.4,19,1056,11.1,13447,12960.0
9,2023/06/23 21:15,7.8,19127,317,17.2,85,1014,11.9,14324,7299.3
9,2023/06/23 21:30,0.3,9540,85,22.3,58,1050,16.8,13266,1225.4
9,2023/06/23 21:45,3.0,6172,336,30.6,69,1061,2.6,19888,7043.7
9,2023/06/23 22:00,18.1,3316,146,23.1,62,1129,11.0,1398,16964.3
9,2023/06/23 22:15,12.0,17363,202,-4.5,91,1131,5.9,16728,94.5
9,2023/06/23 22:30,15.5,4523,206,5.5,75,1017,9.6,1508,11654.0
9,2023/06/23 22:45,0.0,17283,18,24.8,99,1039,17.2,4339,6542.3
9,2023/06/23 23:00,3.7,13758,338,20.0,40,995,11.4,17780,13779.2
9,2023/06/23 23:15,11.5,8893,20,-17.2,24,1178,17.8,16569,19601.6
9,2023/06/23 23:30,6.6,3596,360,-9.0,75,918,5.3,7982,14927.0
9,2023/06/23 23:45,7.4,7740,37,2.2,89,835,7.5,15886,2941.9
9,2023/06/24 00:00,5.1,14597,356,-10.5,16,806,12.7,8606,926.2
9,2023/06/24 00:15,11.5,12708,202,23.6,83,872,15.1,19401,9607.7
9,2023/06/24 00:30,5.4,1538,304,-11.6,1,1073,13.4,2857,10303.9
9,2023/06/24 00:45,12.1,15286,272,18.9,36,1136,4.0,368,6748.3
9,2023/06/24 01:00,14.0,17673,31,-0.7,100,944,13.6,16904,15426.3
9,2023/06/24 01:15,19.2,7128,112,7.2,63,997,4.7,17620,13147.7
9,2023/06/24 01:30,8.0,3544,248,46.1,2,1062,11.7,13536,10614.3
9,2023/06/24 01:45,12.4,12732,13,-13.0,48,998,9.3,9110,10147.6
9,2023/06/24 02:00,8.4,13156,264,20.2,12,833,13.6,19395,553.7
9,2023/06/24 02:15,10.4,16757,83,46.1,2,1083,11.6,3049,1486.9
9,2023/06/24 02:30,16.7,14621,201,40.4,77,834,9.5,16172,19542.8
9,2023/06/24 02:45,9.4,14103,132,28.7,72,1090,17.9,12035,14566.0
9,2023/06/24 03:00,10.9,8638,147,-4.7,73,827,17.6,11883,17949.6
9,2023/06/24 03:15,10.7,18663,355,-10.5,14,1106,10.3,17350,8820.5
9,2023/06/24 03:30,1.5,2458,277,36.2,74,885,7.9,11247,1335.4
9,2023/06/24 03:45,18.5,7362,67,-6.3,2,830,10.8,11690,19996.6
9,2023/06/24 04:00,14.8,8012,225,12.8,56,1167,15.5,14319,10746.4
9,2023/06/24 04:15,9.9,868,64,28.0,87,1134,8.3,10183,3365.7
9,2023/06/24 04:30,13.7,3931,185,-3.1,44,964,3.2,9281,3181.7
9,2023/06/24 04:45,6.0,16173,91,30.8,37,850,3.2,11750,9816.1
9,2023/06/24 05:00,19.6,5662,152,48.9,49,817,12.1,10087,6984.5
9,2023/06/24 05:15,15.9,11901,46,3.2,77,922,1.5,6941,14614.7
9,2023/06/24 05:30,5.4,13551,94,-6.4,23,1085,9.7,4141,19743.0
9,2023/06/24 05:45,18.3,17521,54,48.8,61,810,12.7,9083,18142.9
9,2023/06/24 06:00,9.4,9051,113,4.6,74,1085,17.9,398,370.0
9,2023/06/24 06:15,8.8,10020,273,23.0,55,1109,10.7,5973,18293.3
9,2023/06/24 06:30,17.1,14010,229,6.5,40,907,7.7,12628,7194.8
9,2023/06/24 06:45,0.2,14504,28,44.1,32,1096,3.7,18678,5506.3
9,2023/06/24 07:00,12.0,10473,77,48.2,4,1141,0.0,15333,15253.1
9,2023/06/24 07:15,18.1,1200,233,-7.3,23,1063,9.5,7157,7905.0
9,2023/06/24 07:30,8.5,6188,11,-4.9,63,1140,12.7,5065,10114.2
9,2023/06/24 07:45,8.1,18940,250,16.6,6,982,13.4,14488,10590.3
9,2023/06/24 08:00,11.2,5803,284,12.1,61,1138,17.7,4342,12123.8
9,2023/06/24 08:15,6.4,13597,345,34.8,71,1082,20.0,18500,1190.4
